,Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Customer Age,City,State,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings
199,OD0200,C100,P0168,02/03/22,426,0.4,40,Udaipur,Rajasthan,Men,Topwear,Shirts,Wrogn,42,Orange,4
200,OD0201,C001,P0168,11/05/22,1126,0.4,30,Mumbai,Maharashtra,Men,Topwear,Shirts,Wrogn,42,Orange,4
201,OD0202,C002,P0168,18/04/22,1145,0.4,35,Mumbai,Maharashtra,Men,Topwear,Shirts,Wrogn,42,Orange,4
202,OD0203,C003,P0169,01/03/23,1235,0.4,36,Mumbai,Maharashtra,Men,Topwear,Shirts,Wrogn,42,Orange,2
203,OD0204,C004,P0170,10/02/21,1564,0.45,40,Pune,Maharashtra,Men,Topwear,Shirts,Wrogn,42,Orange,5
204,OD0205,C005,P0171,10/04/21,654,0.45,25,Pune,Maharashtra,Men,Topwear,Shirts,Wrogn,36,Khaki,5
205,OD0206,C006,P0172,24/05/21,854,0.45,16,Pune,Maharashtra,Men,Topwear,Shirts,Wrogn,36,Khaki,5
206,OD0207,C007,P0173,10/03/22,475,0.47,23,Pune,Maharashtra,Men,Topwear,Shirts,Wrogn,36,Khaki,4
207,OD0208,C008,P0174,16/03/22,349,0.47,22,Pune,Maharashtra,Men,Topwear,Sweatshirts,Roadster,36,Khaki,4
208,OD0209,C009,P0175,10/12/21,350,0.46,17,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Roadster,40,Orange,4
209,OD0210,C010,P0176,12/09/22,351,0.46,19,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Roadster,40,Orange,5
210,OD0211,C011,P0177,26/11/21,352,0.46,18,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Roadster,40,Orange,5
211,OD0212,C012,P0178,10/05/22,353,0.3,20,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Roadster,40,Blue,3
212,OD0213,C013,P0179,09/12/22,354,0.3,22,Raipur,Chhatisgarh,Men,Topwear,Sweatshirts,Roadster,42,Blue,5
213,OD0214,C014,P0180,05/03/22,355,0.3,25,Raipur,Chhatisgarh,Men,Topwear,Sweatshirts,Roadster,42,Blue,5
214,OD0215,C015,P0181,22/03/23,356,0.3,27,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Roadster,42,Black,4
215,OD0216,C016,P0182,13/05/22,999,0.3,29,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Roadster,42,Black,3
216,OD0217,C017,P0183,07/03/21,555,0.35,23,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Roadster,44,Black,3
217,OD0218,C018,P0184,25/06/22,555,0.35,25,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Roadster,44,Black,3
218,OD0219,C019,P0185,26/03/22,555,0.35,24,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Roadster,44,Grey,3
219,OD0220,C020,P0186,30/03/22,555,0.35,15,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Roadster,44,Grey,3
220,OD0221,C021,P0187,06/06/21,1025,0.35,19,Vadodara,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Grey,2
221,OD0222,C022,P0188,20/05/22,1025,0.35,19,Vadodara,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Grey,2
222,OD0223,C023,P0188,10/10/21,1025,0.4,19,Vadodara,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Grey,2
223,OD0224,C024,P0188,11/08/22,555,0.4,22,Vadodara,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Grey,2
224,OD0225,C025,P0189,01/08/22,599,0.15,22,Vadodara,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Purple,2
225,OD0226,C026,P0190,06/08/21,555,0.15,22,Surat,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Purple,5
226,OD0227,C027,P0191,28/03/22,555,0.15,22,Surat,Gujrat,Men,Topwear,Sweatshirts,Roadster,46,Purple,5
227,OD0228,C028,P0192,14/11/21,2245,0.35,29,Surat,Gujrat,Men,Topwear,Sweatshirts,Puma,44,Purple,5
228,OD0229,C029,P0193,16/09/21,2256,0.35,29,Surat,Gujrat,Men,Topwear,Sweatshirts,Puma,44,Yellow,4
229,OD0230,C030,P0194,19/03/23,2214,0.35,29,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,44,Yellow,5
230,OD0231,C031,P0195,10/01/23,2145,0.35,29,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,44,Yellow,3
231,OD0232,C032,P0196,18/12/22,2325,0.55,41,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,44,Green,2
232,OD0233,C033,P0197,04/09/22,2256,0.55,42,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,44,Green,5
233,OD0234,C034,P0198,19/09/22,1425,0.55,43,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,44,Green,4
234,OD0235,C035,P0199,31/08/22,2236,0.55,44,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,40,White,3
235,OD0236,C036,P0200,03/05/21,2525,0.5,45,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,40,White,5
236,OD0237,C037,P0201,25/08/22,2145,0.5,35,Bengaluru,Karnataka,Men,Topwear,Sweatshirts,Puma,40,White,4
237,OD0238,C038,P0202,12/02/21,2365,0.5,36,Patna,Bihar,Men,Topwear,Sweatshirts,Puma,40,Off white,2
238,OD0239,C039,P0203,01/03/22,1245,0.5,37,Patna,Bihar,Men,Topwear,Sweatshirts,Puma,38,Off white,5
239,OD0240,C040,P0204,20/05/22,3245,0.5,26,Patna,Bihar,Men,Topwear,Sweatshirts,Puma,38,Off white,5
240,OD0241,C041,P0205,04/01/23,1222,0.3,27,Patna,Bihar,Men,Topwear,Sweatshirts,Puma,38,Off white,4
241,OD0242,C042,P0206,24/02/21,2451,0.32,28,Darbhanga,Bihar,Men,Topwear,Sweatshirts,Puma,38,Off white,4
242,OD0243,C043,P0207,29/06/21,2256,0.25,29,Darbhanga,Bihar,Men,Topwear,Sweatshirts,Puma,38,Off white,4
243,OD0244,C044,P0208,23/02/21,399,0.45,30,Darbhanga,Bihar,Men,Topwear,Sweatshirts,Puma,38,Off white,3
244,OD0245,C045,P0209,23/02/21,399,0.15,31,Nalanda,Bihar,Men,Topwear,Sweatshirts,Puma,42,Black & White,5
245,OD0246,C046,P0210,11/06/22,399,0.33,32,Nalanda,Bihar,Men,Topwear,Sweatshirts,Puma,42,Black & White,4
246,OD0247,C047,P0211,20/11/22,399,0.42,33,Nalanda,Bihar,Men,Topwear,Sweatshirts,Puma,42,Black & White,2
247,OD0248,C048,P0212,13/11/21,555,0.42,44,Gaya,Bihar,Men,Topwear,Sweatshirts,Puma,42,Black & White,5
248,OD0249,C049,P0213,28/06/21,555,0.39,45,Gaya,Bihar,Men,Topwear,Sweatshirts,Puma,46,Black & White,5
249,OD0250,C050,P0214,24/06/21,555,0.39,46,Bhopal,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Black & White,5
250,OD0251,C051,P0214,12/01/22,555,0.39,47,Bhopal,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Black & White,5
251,OD0252,C052,P0214,17/02/23,675,0.39,48,Bhopal,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Black & White,5
252,OD0253,C053,P0214,05/06/21,675,0.3,49,Bhopal,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Black & White,5
253,OD0254,C054,P0214,20/12/21,675,0.3,17,Sagar,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Black & White,5
254,OD0255,C055,P0215,15/01/22,654,0.3,18,Sagar,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Black & White,4
255,OD0256,C056,P0216,13/10/22,654,0.25,19,Sagar,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,44,Black & White,4
256,OD0257,C057,P0217,11/11/21,654,0.25,20,Sagar,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,44,Beige,4
257,OD0258,C058,P0218,27/05/22,654,0.3,21,Indore,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,44,Beige,5
258,OD0259,C059,P0219,21/11/22,356,0.3,22,Indore,Madhya Pradesh,Men,Topwear,Sweatshirts,Adidas,36,Beige,5
259,OD0260,C060,P0220,17/02/23,686,0.3,16,Kanpur,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,36,Beige,3
260,OD0261,C061,P0221,03/09/22,456,0.4,17,Kanpur,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,36,Beige,5
261,OD0262,C062,P0222,21/03/21,516,0.4,18,Kanpur,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,38,Orange,5
262,OD0263,C063,P0223,26/01/22,355,0.4,19,Kanpur,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,40,Orange,4
263,OD0264,C064,P0224,05/02/22,465,0.4,20,Aligarh,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,42,Orange,3
264,OD0265,C065,P0225,13/11/21,965,0.4,21,Aligarh,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,44,Orange,5
265,OD0266,C066,P0226,15/02/22,1158,0.4,22,Aligarh,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,38,Orange,4
266,OD0267,C067,P0227,26/09/22,264,0.45,23,Aligarh,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,46,Teal,3
267,OD0268,C068,P0228,25/05/22,433,0.45,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweatshirts,Adidas,38,Teal,5
268,OD0269,C069,P0229,25/02/21,562,0.45,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweatshirts,Levis,38,Teal,5
269,OD0270,C070,P0230,07/02/22,423,0.47,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweatshirts,Levis,38,Teal,4
270,OD0271,C071,P0231,23/03/23,621,0.47,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweatshirts,Levis,38,Peach,2
271,OD0272,C072,P0232,25/10/21,333,0.46,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweatshirts,Levis,38,Peach,3
272,OD0273,C073,P0233,20/10/22,236,0.46,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweatshirts,Levis,42,Peach,4
273,OD0274,C074,P0234,06/09/21,456,0.46,23,Jalandhar,Punjab,Men,Topwear,Sweatshirts,Levis,42,Peach,5
274,OD0275,C075,P0235,22/08/22,963,0.3,24,Jalandhar,Punjab,Men,Topwear,Sweatshirts,Levis,42,Rust,4
275,OD0276,C076,P0236,03/03/22,234,0.3,25,Jalandhar,Punjab,Men,Topwear,Sweatshirts,Levis,42,Rust,4
276,OD0277,C077,P0237,28/12/21,456,0.3,26,Jalandhar,Punjab,Men,Topwear,Sweatshirts,Levis,36,Rust,4
277,OD0278,C078,P0238,14/07/21,564,0.3,27,Amritsar,Punjab,Men,Topwear,Sweatshirts,Levis,36,Rust,3
278,OD0279,C079,P0239,19/05/21,634,0.3,24,Amritsar,Punjab,Men,Topwear,Sweatshirts,Levis,36,Maroon,2
279,OD0280,C080,P0240,12/03/23,236,0.35,24,Amritsar,Punjab,Men,Topwear,Sweatshirts,Levis,36,Maroon,5
280,OD0281,C081,P0241,24/11/22,444,0.35,24,Amritsar,Punjab,Men,Topwear,Sweatshirts,Levis,40,Maroon,4
281,OD0282,C082,P0242,24/06/21,456,0.35,24,Amritsar,Punjab,Men,Topwear,Sweatshirts,Levis,40,Maroon,2
282,OD0283,C083,P0243,26/03/22,963,0.35,24,Patiala,Punjab,Men,Topwear,Sweatshirts,Levis,40,Maroon,5
283,OD0284,C084,P0244,20/09/21,456,0.35,24,Patiala,Punjab,Men,Topwear,Sweatshirts,Levis,40,Turquoise Blue,5
284,OD0285,C085,P0245,07/08/22,1189,0.35,24,Patiala,Punjab,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4
285,OD0286,C086,P0245,17/01/23,1298,0.4,24,Patiala,Punjab,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4
286,OD0287,C087,P0245,29/12/22,1456,0.4,24,Patiala,Punjab,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4
287,OD0288,C088,P0246,19/10/21,1478,0.15,22,Patiala,Punjab,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4
288,OD0289,C089,P0247,19/06/22,256,0.15,23,Jaipur,Rajasthan,Men,Topwear,Sweatshirts,Levis,42,Turquoise Blue,4
289,OD0290,C090,P0248,19/07/22,2698,0.15,24,Jaipur,Rajasthan,Men,Topwear,Sweatshirts,Levis,42,Red,3
290,OD0291,C091,P0249,09/10/21,2364,0.35,25,Jaipur,Rajasthan,Men,Topwear,Sweatshirts,Levis,44,Red,5
291,OD0292,C092,P0250,03/01/23,1236,0.35,26,Jaipur,Rajasthan,Men,Topwear,Sweatshirts,Levis,44,Red,4
292,OD0293,C093,P0251,02/10/22,756,0.35,27,Jaipur,Rajasthan,Men,Topwear,Sweatshirts,Levis,44,Blue,2
293,OD0294,C094,P0252,17/12/22,326,0.35,34,Jaipur,Rajasthan,Men,Topwear,Sweatshirts,Levis,44,Blue,5
294,OD0295,C095,P0253,13/11/21,453,0.55,35,Jodhpur,Rajasthan,Men,Topwear,Sweatshirts,Levis,46,Blue,5
295,OD0296,C096,P0254,17/10/21,326,0.55,36,Jodhpur,Rajasthan,Men,Topwear,Sweatshirts,Levis,46,Blue,5
296,OD0297,C097,P0255,31/07/21,456,0.55,37,Jodhpur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Blue,4
297,OD0298,C098,P0256,22/09/21,675,0.55,38,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
298,OD0299,C099,P0257,27/10/21,654,0.5,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
299,OD0300,C100,P0257,30/04/21,654,0.5,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
300,OD0301,C100,P0257,06/03/23,654,0.5,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
301,OD0302,C100,P0257,06/11/21,654,0.5,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
302,OD0303,C100,P0257,06/01/22,356,0.5,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
303,OD0304,C100,P0257,22/11/22,686,0.3,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,46,Burgundy,4
304,OD0305,C100,P0258,02/02/23,456,0.32,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Burgundy,5
305,OD0306,C100,P0259,30/03/23,516,0.25,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Burgundy,5
306,OD0307,C100,P0260,27/03/21,355,0.45,40,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Burgundy,3
307,OD0308,C099,P0261,30/05/21,465,0.15,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Coral,5
308,OD0309,C099,P0262,17/02/23,965,0.33,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Coral,5
309,OD0310,C099,P0263,04/01/21,1158,0.42,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Coral,4
310,OD0311,C099,P0264,22/09/21,264,0.42,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,44,Coral,3
311,OD0312,C099,P0265,01/03/21,433,0.39,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,40,Coral,3
312,OD0313,C099,P0266,06/08/22,562,0.39,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,40,Lavender,3
313,OD0314,C099,P0267,04/05/21,423,0.39,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,40,Lavender,3
314,OD0315,C099,P0268,10/02/22,621,0.39,39,Udaipur,Rajasthan,Men,Topwear,Sweatshirts,Wrogn,40,Lavender,3
315,OD0316,C001,P0269,18/05/21,333,0.3,30,Mumbai,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Lavender,3
316,OD0317,C002,P0270,12/07/21,236,0.3,35,Mumbai,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
317,OD0318,C003,P0271,13/08/22,456,0.3,36,Mumbai,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
318,OD0319,C004,P0272,19/07/21,963,0.25,40,Pune,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
319,OD0320,C005,P0273,30/03/22,234,0.25,25,Pune,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
320,OD0321,C006,P0274,28/10/22,456,0.3,16,Pune,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
321,OD0322,C007,P0274,25/10/22,564,0.3,23,Pune,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
322,OD0323,C008,P0274,09/12/21,634,0.3,22,Pune,Maharashtra,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
323,OD0324,C009,P0274,05/10/21,236,0.4,17,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
324,OD0325,C010,P0274,22/01/21,444,0.4,19,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Woodland,38,Gold,2
325,OD0326,C011,P0275,09/09/21,456,0.4,18,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Woodland,42,Rose,4
326,OD0327,C012,P0276,09/03/23,963,0.4,20,Hyderabad,Telangana,Men,Topwear,Sweatshirts,Woodland,42,Rose,4
327,OD0328,C013,P0277,19/10/21,456,0.4,22,Raipur,Chhatisgarh,Men,Topwear,Sweatshirts,Woodland,42,Rose,4
328,OD0329,C014,P0278,12/06/22,1189,0.4,25,Raipur,Chhatisgarh,Men,Topwear,Sweatshirts,Woodland,42,Rose,4
329,OD0330,C015,P0279,21/04/21,1298,0.45,27,Ahmedabad,Gujrat,Men,Topwear,Sweatshirts,Woodland,46,Rose,4
330,OD0331,C016,P0280,13/06/22,1456,0.45,29,Ahmedabad,Gujrat,Men,Topwear,Sweaters,Roadster,46,Rose,5
331,OD0332,C017,P0281,26/03/22,1478,0.45,23,Ahmedabad,Gujrat,Men,Topwear,Sweaters,Roadster,46,Sea Green,5
332,OD0333,C018,P0282,30/09/21,256,0.47,25,Ahmedabad,Gujrat,Men,Topwear,Sweaters,Roadster,44,Sea Green,5
333,OD0334,C019,P0283,01/04/22,2698,0.47,24,Ahmedabad,Gujrat,Men,Topwear,Sweaters,Roadster,44,Sea Green,5
334,OD0335,C020,P0284,13/03/23,2364,0.46,15,Ahmedabad,Gujrat,Men,Topwear,Sweaters,Roadster,44,Sea Green,4
335,OD0336,C021,P0285,15/12/22,1236,0.46,19,Vadodara,Gujrat,Men,Topwear,Sweaters,Roadster,36,Sea Green,4
336,OD0337,C022,P0286,08/04/21,756,0.46,19,Vadodara,Gujrat,Men,Topwear,Sweaters,Roadster,36,Khaki,4
337,OD0338,C023,P0287,20/02/22,326,0.3,19,Vadodara,Gujrat,Men,Topwear,Sweaters,Roadster,36,Khaki,4
338,OD0339,C024,P0288,12/03/22,453,0.3,22,Vadodara,Gujrat,Men,Topwear,Sweaters,Roadster,36,Khaki,4
339,OD0340,C025,P0289,29/03/21,326,0.3,22,Vadodara,Gujrat,Men,Topwear,Sweaters,Roadster,38,Khaki,5
340,OD0341,C026,P0290,24/07/22,456,0.3,22,Surat,Gujrat,Men,Topwear,Sweaters,Roadster,38,Khaki,3
341,OD0342,C027,P0291,05/02/22,675,0.3,22,Surat,Gujrat,Men,Topwear,Sweaters,Roadster,38,Khaki,2
342,OD0343,C028,P0292,27/03/23,654,0.35,29,Surat,Gujrat,Men,Topwear,Sweaters,Roadster,38,Khaki,5
343,OD0344,C029,P0292,02/10/22,654,0.35,29,Surat,Gujrat,Men,Topwear,Sweaters,Roadster,38,Khaki,5
344,OD0345,C030,P0292,16/11/21,654,0.35,29,Bengaluru,Karnataka,Men,Topwear,Sweaters,Roadster,38,Khaki,5
345,OD0346,C031,P0292,05/08/22,654,0.35,29,Bengaluru,Karnataka,Men,Topwear,Sweaters,Roadster,38,Khaki,5
346,OD0347,C032,P0293,12/01/21,356,0.35,41,Bengaluru,Karnataka,Men,Topwear,Sweaters,Roadster,40,Pink,4
347,OD0348,C033,P0294,09/09/22,686,0.35,42,Bengaluru,Karnataka,Men,Topwear,Sweaters,Roadster,40,Pink,3
348,OD0349,C034,P0295,26/06/21,456,0.4,43,Bengaluru,Karnataka,Men,Topwear,Sweaters,Roadster,40,Pink,5
349,OD0350,C035,P0296,09/09/22,516,0.4,44,Bengaluru,Karnataka,Men,Topwear,Sweaters,Roadster,42,Yellow,4
350,OD0351,C036,P0297,30/01/23,355,0.15,45,Bengaluru,Karnataka,Men,Topwear,Sweaters,Raymond,42,Yellow,2
351,OD0352,C037,P0298,21/02/23,465,0.15,35,Bengaluru,Karnataka,Men,Topwear,Sweaters,Raymond,42,Yellow,5
352,OD0353,C038,P0299,31/07/22,965,0.15,36,Patna,Bihar,Men,Topwear,Sweaters,Raymond,42,Maroon,5
353,OD0354,C039,P0300,22/09/22,1158,0.35,37,Patna,Bihar,Men,Topwear,Sweaters,Raymond,42,Maroon,4
354,OD0355,C040,P0301,13/05/22,264,0.35,26,Patna,Bihar,Men,Topwear,Sweaters,Raymond,42,Maroon,4
355,OD0356,C041,P0302,17/07/21,433,0.35,27,Patna,Bihar,Men,Topwear,Sweaters,Raymond,44,Maroon,4
356,OD0357,C042,P0303,04/04/21,562,0.35,28,Darbhanga,Bihar,Men,Topwear,Sweaters,Raymond,44,Maroon,3
357,OD0358,C043,P0304,03/08/22,423,0.55,29,Darbhanga,Bihar,Men,Topwear,Sweaters,Raymond,44,Navy Blue,5
358,OD0359,C044,P0305,01/07/22,621,0.55,30,Darbhanga,Bihar,Men,Topwear,Sweaters,Raymond,44,Navy Blue,4
359,OD0360,C045,P0306,07/09/22,333,0.55,31,Nalanda,Bihar,Men,Topwear,Sweaters,Raymond,44,Navy Blue,2
360,OD0361,C046,P0307,02/11/22,236,0.55,32,Nalanda,Bihar,Men,Topwear,Sweaters,Raymond,46,Navy Blue,5
361,OD0362,C047,P0308,14/07/22,456,0.5,33,Nalanda,Bihar,Men,Topwear,Sweaters,H&M,46,Navy Blue,5
362,OD0363,C048,P0309,30/11/21,963,0.5,44,Gaya,Bihar,Men,Topwear,Sweaters,H&M,46,Navy Blue,5
363,OD0364,C049,P0310,06/03/23,234,0.5,45,Gaya,Bihar,Men,Topwear,Sweaters,H&M,46,Blue,4
364,OD0365,C050,P0311,18/08/22,456,0.5,46,Bhopal,Madhya Pradesh,Men,Topwear,Sweaters,H&M,38,Sea Green,4
365,OD0366,C051,P0312,11/01/23,564,0.5,47,Bhopal,Madhya Pradesh,Men,Topwear,Sweaters,H&M,40,Sea Green,4
366,OD0367,C052,P0313,01/02/23,634,0.3,48,Bhopal,Madhya Pradesh,Men,Topwear,Sweaters,H&M,42,Sea Green,5
367,OD0368,C053,P0314,20/02/23,236,0.32,49,Bhopal,Madhya Pradesh,Men,Topwear,Sweaters,H&M,44,Blue,5
368,OD0369,C054,P0315,27/12/22,444,0.25,17,Sagar,Madhya Pradesh,Men,Topwear,Sweaters,H&M,38,Blue,3
369,OD0370,C055,P0316,08/10/22,456,0.45,18,Sagar,Madhya Pradesh,Men,Topwear,Sweaters,H&M,46,Beige,5
370,OD0371,C056,P0317,16/12/21,963,0.15,19,Sagar,Madhya Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,5
371,OD0372,C057,P0318,23/12/22,456,0.33,20,Sagar,Madhya Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,4
372,OD0373,C058,P0319,28/12/22,1189,0.42,21,Indore,Madhya Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
373,OD0374,C059,P0319,23/10/22,1298,0.42,22,Indore,Madhya Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
374,OD0375,C060,P0319,12/03/22,1456,0.39,16,Kanpur,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
375,OD0376,C061,P0319,02/05/21,1478,0.39,17,Kanpur,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
376,OD0377,C062,P0319,16/11/22,256,0.39,18,Kanpur,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
377,OD0378,C063,P0319,11/04/22,2698,0.39,19,Kanpur,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
378,OD0379,C064,P0319,01/05/21,2364,0.3,20,Aligarh,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,3
379,OD0380,C065,P0320,22/12/21,1236,0.3,21,Aligarh,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Beige,5
380,OD0381,C066,P0321,22/03/21,756,0.3,22,Aligarh,Uttar Pradesh,Men,Topwear,Sweaters,H&M,38,Grey,4
381,OD0382,C067,P0322,08/06/22,326,0.25,23,Aligarh,Uttar Pradesh,Men,Topwear,Sweaters,H&M,42,Grey,3
382,OD0383,C068,P0323,18/02/21,453,0.25,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweaters,Allen Solly,42,Grey,5
383,OD0384,C069,P0324,07/09/21,326,0.3,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweaters,Allen Solly,42,Grey,5
384,OD0385,C070,P0325,06/08/22,456,0.3,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweaters,Allen Solly,42,Olive,4
385,OD0386,C071,P0326,21/08/21,456,0.3,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweaters,Allen Solly,36,Olive,2
386,OD0387,C072,P0327,21/11/22,456,0.4,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweaters,Allen Solly,36,Olive,3
387,OD0388,C073,P0328,12/11/22,456,0.4,18,Prayagraj,Uttar Pradesh,Men,Topwear,Sweaters,Allen Solly,36,Orange,4
388,OD0389,C074,P0329,10/02/21,236,0.4,23,Jalandhar,Punjab,Men,Topwear,Sweaters,Allen Solly,36,Orange,5
389,OD0390,C075,P0330,11/02/21,996,0.4,24,Jalandhar,Punjab,Men,Topwear,Sweaters,Allen Solly,40,Orange,4
390,OD0391,C076,P0331,06/05/22,654,0.4,25,Jalandhar,Punjab,Men,Topwear,Sweaters,Allen Solly,40,Orange,4
391,OD0392,C077,P0332,15/10/21,456,0.4,26,Jalandhar,Punjab,Men,Topwear,Sweaters,Allen Solly,40,Teal,4
392,OD0393,C078,P0333,14/02/23,785,0.45,27,Amritsar,Punjab,Men,Topwear,Sweaters,Allen Solly,40,Teal,3
393,OD0394,C079,P0334,17/01/23,365,0.45,24,Amritsar,Punjab,Men,Topwear,Sweaters,Allen Solly,42,Teal,2
394,OD0395,C080,P0334,01/10/22,965,0.45,24,Amritsar,Punjab,Men,Topwear,Sweaters,Allen Solly,42,Teal,2
395,OD0396,C081,P0334,30/10/21,444,0.47,24,Amritsar,Punjab,Men,Topwear,Sweaters,Allen Solly,42,Teal,2
396,OD0397,C082,P0335,20/02/21,569,0.47,24,Amritsar,Punjab,Men,Topwear,Sweaters,Allen Solly,42,Teal,5
397,OD0398,C083,P0336,29/06/22,475,0.46,24,Patiala,Punjab,Men,Topwear,Sweaters,Allen Solly,42,Beige,4
