,order_id,quantity,order_date,unit_price,total_price,pizza_size,pizza_category,pizza_name,Day of the Week,Month of the Year
290,121,1,2015-02-01,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Sunday,February
291,122,1,2015-02-01,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Sunday,February
292,123,1,2015-02-01,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Sunday,February
293,124,1,2015-02-01,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Sunday,February
294,124,1,2015-02-01,20.25,20.25,L,Supreme,The Sicilian Pizza,Sunday,February
295,124,1,2015-02-01,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Sunday,February
296,124,1,2015-02-01,12.0,12.0,S,Classic,The Greek Pizza,Sunday,February
297,125,1,2015-02-01,25.5,25.5,XL,Classic,The Greek Pizza,Sunday,February
298,126,1,2015-02-01,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Sunday,February
299,127,1,2015-02-01,12.5,12.5,M,Classic,The Pepperoni Pizza,Sunday,February
300,128,1,2015-02-01,12.5,12.5,S,Supreme,The Spicy Italian Pizza,Sunday,February
301,129,1,2015-02-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,February
302,129,1,2015-02-01,16.0,16.0,M,Classic,The Greek Pizza,Sunday,February
303,130,1,2015-02-01,10.5,10.5,S,Classic,The Hawaiian Pizza,Sunday,February
304,130,1,2015-02-01,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Sunday,February
305,130,1,2015-02-01,16.0,16.0,M,Veggie,The Mexicana Pizza,Sunday,February
306,130,1,2015-02-01,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Sunday,February
307,131,1,2015-02-01,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Sunday,February
308,131,1,2015-02-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Sunday,February
309,131,1,2015-02-01,12.0,12.0,S,Veggie,The Green Garden Pizza,Sunday,February
310,131,1,2015-02-01,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Sunday,February
311,132,1,2015-02-01,9.75,9.75,S,Classic,The Pepperoni Pizza,Sunday,February
312,133,1,2015-02-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Sunday,February
313,133,1,2015-02-01,16.5,16.5,L,Classic,The Hawaiian Pizza,Sunday,February
314,133,1,2015-02-01,12.0,12.0,S,Classic,The Greek Pizza,Sunday,February
315,134,1,2015-02-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,February
316,134,1,2015-02-01,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Sunday,February
317,134,1,2015-02-01,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Sunday,February
318,135,1,2015-02-01,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Sunday,February
319,136,1,2015-02-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Sunday,February
320,136,1,2015-02-01,12.5,12.5,S,Supreme,The Pepper Salami Pizza,Sunday,February
321,137,1,2015-03-01,20.25,20.25,L,Veggie,The Mediterranean Pizza,Sunday,March
322,137,1,2015-03-01,9.75,9.75,S,Classic,The Pepperoni Pizza,Sunday,March
323,137,1,2015-03-01,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Sunday,March
324,138,1,2015-03-01,16.75,16.75,M,Chicken,The California Chicken Pizza,Sunday,March
325,138,1,2015-03-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Sunday,March
326,138,1,2015-03-01,21.0,21.0,L,Veggie,The Italian Vegetables Pizza,Sunday,March
327,138,1,2015-03-01,16.25,16.25,M,Supreme,The Sicilian Pizza,Sunday,March
328,139,1,2015-03-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Sunday,March
329,140,1,2015-03-01,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
330,140,1,2015-03-01,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
331,141,1,2015-03-01,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Sunday,March
332,142,1,2015-03-01,16.0,16.0,M,Veggie,The Green Garden Pizza,Sunday,March
333,143,1,2015-03-01,12.75,12.75,S,Chicken,The California Chicken Pizza,Sunday,March
334,143,1,2015-03-01,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Sunday,March
335,143,1,2015-03-01,16.5,16.5,L,Classic,The Hawaiian Pizza,Sunday,March
336,143,1,2015-03-01,16.0,16.0,M,Veggie,The Mexicana Pizza,Sunday,March
337,143,1,2015-03-01,15.25,15.25,L,Classic,The Pepperoni Pizza,Sunday,March
338,143,1,2015-03-01,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
339,143,1,2015-03-01,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Sunday,March
340,143,1,2015-03-01,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
341,144,3,2015-03-01,16.75,50.25,M,Chicken,The Barbecue Chicken Pizza,Sunday,March
342,144,1,2015-03-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,March
343,144,1,2015-03-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Sunday,March
344,144,1,2015-03-01,16.75,16.75,M,Chicken,The Chicken Pesto Pizza,Sunday,March
345,144,1,2015-03-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Sunday,March
346,144,1,2015-03-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Sunday,March
347,144,1,2015-03-01,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Sunday,March
348,144,1,2015-03-01,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Sunday,March
349,144,1,2015-03-01,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Sunday,March
350,144,1,2015-03-01,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Sunday,March
351,144,1,2015-03-01,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Sunday,March
352,144,1,2015-03-01,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
353,145,1,2015-03-01,12.0,12.0,S,Classic,The Greek Pizza,Sunday,March
354,146,1,2015-03-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Sunday,March
355,146,1,2015-03-01,14.75,14.75,M,Veggie,The Four Cheese Pizza,Sunday,March
356,146,1,2015-03-01,13.25,13.25,M,Classic,The Hawaiian Pizza,Sunday,March
357,147,1,2015-03-01,25.5,25.5,XL,Classic,The Greek Pizza,Sunday,March
358,148,1,2015-03-01,12.0,12.0,S,Veggie,The Mediterranean Pizza,Sunday,March
359,149,1,2015-03-01,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Sunday,March
360,150,1,2015-03-01,12.5,12.5,M,Classic,The Pepperoni Pizza,Sunday,March
361,151,1,2015-03-01,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Sunday,March
362,151,1,2015-03-01,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Sunday,March
363,152,1,2015-03-01,10.5,10.5,S,Classic,The Hawaiian Pizza,Sunday,March
364,152,1,2015-03-01,20.25,20.25,L,Veggie,The Spinach and Feta Pizza,Sunday,March
365,152,1,2015-03-01,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Sunday,March
366,152,1,2015-03-01,16.0,16.0,M,Classic,The Greek Pizza,Sunday,March
367,153,1,2015-03-01,16.0,16.0,M,Veggie,The Mexicana Pizza,Sunday,March
368,154,1,2015-03-01,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
369,155,1,2015-03-01,12.75,12.75,S,Chicken,The Chicken Pesto Pizza,Sunday,March
370,155,1,2015-03-01,20.5,20.5,L,Classic,The Napolitana Pizza,Sunday,March
371,155,1,2015-03-01,15.25,15.25,L,Classic,The Pepperoni Pizza,Sunday,March
372,155,1,2015-03-01,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Sunday,March
373,156,1,2015-03-01,16.0,16.0,M,Classic,The Napolitana Pizza,Sunday,March
374,156,1,2015-03-01,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Sunday,March
375,157,1,2015-03-01,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Sunday,March
376,157,1,2015-03-01,16.0,16.0,M,Veggie,The Mediterranean Pizza,Sunday,March
377,157,1,2015-03-01,16.25,16.25,M,Supreme,The Sicilian Pizza,Sunday,March
378,157,1,2015-03-01,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Sunday,March
379,158,1,2015-03-01,16.75,16.75,M,Veggie,The Italian Vegetables Pizza,Sunday,March
380,158,1,2015-03-01,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Sunday,March
381,159,1,2015-03-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Sunday,March
382,159,1,2015-03-01,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Sunday,March
383,160,1,2015-03-01,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Sunday,March
384,161,1,2015-03-01,10.5,10.5,S,Classic,The Hawaiian Pizza,Sunday,March
385,161,1,2015-03-01,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Sunday,March
386,161,1,2015-03-01,25.5,25.5,XL,Classic,The Greek Pizza,Sunday,March
387,162,1,2015-03-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,March
388,163,1,2015-03-01,13.25,13.25,M,Classic,The Hawaiian Pizza,Sunday,March
389,163,1,2015-03-01,15.25,15.25,L,Classic,The Pepperoni Pizza,Sunday,March
390,163,1,2015-03-01,16.0,16.0,M,Classic,The Greek Pizza,Sunday,March
391,164,1,2015-03-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Sunday,March
392,164,1,2015-03-01,12.5,12.5,M,Classic,The Pepperoni Pizza,Sunday,March
393,165,1,2015-03-01,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
394,166,1,2015-03-01,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
395,167,1,2015-03-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Sunday,March
396,167,1,2015-03-01,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Sunday,March
397,167,1,2015-03-01,12.5,12.5,M,Classic,The Pepperoni Pizza,Sunday,March
398,168,1,2015-03-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,March
399,168,1,2015-03-01,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
400,169,1,2015-03-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Sunday,March
401,169,1,2015-03-01,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Sunday,March
402,169,1,2015-03-01,16.25,16.25,M,Supreme,The Sicilian Pizza,Sunday,March
403,170,1,2015-03-01,16.5,16.5,L,Classic,The Hawaiian Pizza,Sunday,March
404,171,1,2015-03-01,16.0,16.0,M,Classic,The Napolitana Pizza,Sunday,March
405,172,1,2015-03-01,12.0,12.0,S,Classic,The Napolitana Pizza,Sunday,March
406,172,1,2015-03-01,16.5,16.5,M,Supreme,The Spinach Supreme Pizza,Sunday,March
407,172,1,2015-03-01,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Sunday,March
408,173,1,2015-03-01,16.75,16.75,M,Chicken,The California Chicken Pizza,Sunday,March
409,173,1,2015-03-01,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Sunday,March
410,173,1,2015-03-01,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
411,174,1,2015-03-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,March
412,174,1,2015-03-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Sunday,March
413,174,1,2015-03-01,16.75,16.75,M,Chicken,The California Chicken Pizza,Sunday,March
414,174,1,2015-03-01,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Sunday,March
415,175,1,2015-03-01,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Sunday,March
416,176,1,2015-03-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Sunday,March
417,176,1,2015-03-01,16.5,16.5,M,Supreme,The Pepper Salami Pizza,Sunday,March
418,177,1,2015-03-01,12.0,12.0,S,Classic,The Napolitana Pizza,Sunday,March
419,177,1,2015-03-01,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Sunday,March
420,178,1,2015-03-01,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Sunday,March
421,179,1,2015-03-01,16.5,16.5,L,Classic,The Hawaiian Pizza,Sunday,March
422,179,1,2015-03-01,16.25,16.25,M,Supreme,The Sicilian Pizza,Sunday,March
423,179,1,2015-03-01,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
424,180,1,2015-03-01,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Sunday,March
425,180,1,2015-03-01,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
426,181,1,2015-03-01,20.25,20.25,L,Veggie,The Mexicana Pizza,Sunday,March
427,182,1,2015-03-01,23.65,23.65,S,Supreme,The Brie Carre Pizza,Sunday,March
428,182,1,2015-03-01,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Sunday,March
429,183,1,2015-03-01,16.0,16.0,M,Classic,The Napolitana Pizza,Sunday,March
430,183,1,2015-03-01,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Sunday,March
431,183,1,2015-03-01,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Sunday,March
432,184,1,2015-03-01,16.5,16.5,L,Classic,The Hawaiian Pizza,Sunday,March
433,185,1,2015-03-01,16.25,16.25,M,Supreme,The Sicilian Pizza,Sunday,March
434,185,1,2015-03-01,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Sunday,March
435,186,1,2015-03-01,20.25,20.25,L,Veggie,The Mexicana Pizza,Sunday,March
436,186,1,2015-03-01,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Sunday,March
437,186,1,2015-03-01,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Sunday,March
438,186,1,2015-03-01,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Sunday,March
439,187,1,2015-03-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Sunday,March
440,187,1,2015-03-01,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Sunday,March
441,188,1,2015-03-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Sunday,March
442,188,1,2015-03-01,9.75,9.75,S,Classic,The Pepperoni Pizza,Sunday,March
443,188,1,2015-03-01,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Sunday,March
444,189,2,2015-03-01,12.0,24.0,S,Classic,The Big Meat Pizza,Sunday,March
445,189,1,2015-03-01,12.75,12.75,S,Chicken,The Thai Chicken Pizza,Sunday,March
446,190,1,2015-03-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Sunday,March
447,190,1,2015-03-01,14.75,14.75,M,Veggie,The Four Cheese Pizza,Sunday,March
448,190,1,2015-03-01,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Sunday,March
449,190,1,2015-03-01,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Sunday,March
450,191,1,2015-03-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Sunday,March
451,191,1,2015-03-01,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Sunday,March
452,192,1,2015-03-01,12.25,12.25,S,Supreme,The Sicilian Pizza,Sunday,March
453,192,1,2015-03-01,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Sunday,March
454,193,1,2015-03-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,March
455,193,1,2015-03-01,16.75,16.75,M,Chicken,The California Chicken Pizza,Sunday,March
456,193,2,2015-03-01,20.75,41.5,L,Chicken,The Chicken Alfredo Pizza,Sunday,March
457,194,1,2015-03-01,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Sunday,March
458,195,1,2015-03-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Sunday,March
459,196,1,2015-03-01,12.25,12.25,S,Supreme,The Sicilian Pizza,Sunday,March
460,196,1,2015-03-01,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Sunday,March
461,196,1,2015-03-01,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Sunday,March
462,197,1,2015-03-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Sunday,March
463,197,1,2015-03-01,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Sunday,March
464,197,1,2015-03-01,21.0,21.0,L,Veggie,The Italian Vegetables Pizza,Sunday,March
465,197,1,2015-03-01,20.75,20.75,L,Supreme,The Soppressata Pizza,Sunday,March
466,198,1,2015-03-01,12.0,12.0,S,Classic,The Big Meat Pizza,Sunday,March
467,198,1,2015-03-01,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza,Sunday,March
468,199,1,2015-03-01,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Sunday,March
469,200,1,2015-03-01,25.5,25.5,XL,Classic,The Greek Pizza,Sunday,March
470,201,1,2015-03-01,16.25,16.25,M,Supreme,The Calabrese Pizza,Sunday,March
471,201,1,2015-03-01,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Sunday,March
472,201,1,2015-03-01,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Sunday,March
473,201,1,2015-03-01,25.5,25.5,XL,Classic,The Greek Pizza,Sunday,March
474,202,1,2015-03-01,12.75,12.75,S,Chicken,The California Chicken Pizza,Sunday,March
475,203,1,2015-04-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Wednesday,April
476,203,1,2015-04-01,16.75,16.75,M,Veggie,The Italian Vegetables Pizza,Wednesday,April
477,203,1,2015-04-01,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,April
478,203,1,2015-04-01,12.0,12.0,S,Classic,The Greek Pizza,Wednesday,April
479,204,1,2015-04-01,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Wednesday,April
480,205,1,2015-04-01,12.75,12.75,S,Chicken,The California Chicken Pizza,Wednesday,April
481,205,1,2015-04-01,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Wednesday,April
482,205,1,2015-04-01,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Wednesday,April
483,206,1,2015-04-01,16.0,16.0,M,Classic,The Napolitana Pizza,Wednesday,April
484,206,1,2015-04-01,9.75,9.75,S,Classic,The Pepperoni Pizza,Wednesday,April
485,206,1,2015-04-01,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Wednesday,April
486,207,1,2015-04-01,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Wednesday,April
487,208,1,2015-04-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Wednesday,April
488,208,1,2015-04-01,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza,Wednesday,April
489,208,1,2015-04-01,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Wednesday,April
490,208,1,2015-04-01,12.5,12.5,M,Classic,The Pepperoni Pizza,Wednesday,April
491,208,1,2015-04-01,16.0,16.0,M,Classic,The Greek Pizza,Wednesday,April
492,209,1,2015-04-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Wednesday,April
493,210,1,2015-04-01,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Wednesday,April
494,211,1,2015-04-01,9.75,9.75,S,Classic,The Pepperoni Pizza,Wednesday,April
495,212,1,2015-04-01,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Wednesday,April
496,213,1,2015-04-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,April
497,214,1,2015-04-01,20.5,20.5,L,Classic,The Italian Capocollo Pizza,Wednesday,April
498,214,1,2015-04-01,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Wednesday,April
499,214,1,2015-04-01,12.0,12.0,S,Veggie,The Mexicana Pizza,Wednesday,April
500,214,1,2015-04-01,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Wednesday,April
501,215,1,2015-04-01,12.0,12.0,S,Veggie,The Green Garden Pizza,Wednesday,April
502,216,1,2015-04-01,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Wednesday,April
503,216,1,2015-04-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Wednesday,April
504,216,1,2015-04-01,16.5,16.5,L,Classic,The Hawaiian Pizza,Wednesday,April
505,217,1,2015-04-01,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Wednesday,April
506,217,1,2015-04-01,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Wednesday,April
507,218,1,2015-04-01,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Wednesday,April
508,219,1,2015-04-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Wednesday,April
509,219,1,2015-04-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Wednesday,April
510,219,1,2015-04-01,16.5,16.5,M,Supreme,The Pepper Salami Pizza,Wednesday,April
511,219,1,2015-04-01,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Wednesday,April
512,220,1,2015-04-01,10.5,10.5,S,Classic,The Hawaiian Pizza,Wednesday,April
513,220,1,2015-04-01,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Wednesday,April
514,220,1,2015-04-01,20.5,20.5,L,Classic,The Napolitana Pizza,Wednesday,April
515,220,1,2015-04-01,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Wednesday,April
516,221,1,2015-04-01,18.5,18.5,L,Veggie,The Five Cheese Pizza,Wednesday,April
517,221,1,2015-04-01,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Wednesday,April
518,221,1,2015-04-01,12.0,12.0,S,Classic,The Greek Pizza,Wednesday,April
519,222,1,2015-04-01,17.95,17.95,L,Veggie,The Four Cheese Pizza,Wednesday,April
520,222,1,2015-04-01,12.25,12.25,S,Supreme,The Sicilian Pizza,Wednesday,April
521,223,1,2015-04-01,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Wednesday,April
522,224,1,2015-04-01,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza,Wednesday,April
523,224,1,2015-04-01,16.5,16.5,M,Supreme,The Italian Supreme Pizza,Wednesday,April
524,224,1,2015-04-01,16.0,16.0,M,Classic,The Napolitana Pizza,Wednesday,April
525,224,1,2015-04-01,20.75,20.75,L,Chicken,The Thai Chicken Pizza,Wednesday,April
526,225,1,2015-04-01,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Wednesday,April
527,225,1,2015-04-01,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Wednesday,April
528,225,1,2015-04-01,12.75,12.75,S,Chicken,The Southwest Chicken Pizza,Wednesday,April
529,226,1,2015-04-01,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Wednesday,April
530,227,1,2015-04-01,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Wednesday,April
531,227,1,2015-04-01,16.0,16.0,M,Classic,The Greek Pizza,Wednesday,April
532,228,1,2015-04-01,12.75,12.75,S,Veggie,The Italian Vegetables Pizza,Wednesday,April
533,229,1,2015-04-01,21.0,21.0,L,Veggie,The Italian Vegetables Pizza,Wednesday,April
534,229,1,2015-04-01,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza,Wednesday,April
535,229,1,2015-04-01,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Wednesday,April
536,230,1,2015-04-01,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Wednesday,April
537,231,1,2015-04-01,20.75,20.75,L,Chicken,The California Chicken Pizza,Wednesday,April
538,231,1,2015-04-01,12.0,12.0,S,Classic,The Napolitana Pizza,Wednesday,April
539,231,1,2015-04-01,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Wednesday,April
540,232,1,2015-04-01,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Wednesday,April
541,232,1,2015-04-01,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Wednesday,April
542,233,1,2015-04-01,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Wednesday,April
543,234,1,2015-04-01,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza,Wednesday,April
544,234,1,2015-04-01,12.5,12.5,S,Supreme,The Italian Supreme Pizza,Wednesday,April
545,234,1,2015-04-01,16.0,16.0,M,Classic,The Napolitana Pizza,Wednesday,April
546,235,1,2015-04-01,16.75,16.75,M,Chicken,The California Chicken Pizza,Wednesday,April
547,236,1,2015-04-01,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Wednesday,April
548,236,1,2015-04-01,16.0,16.0,M,Veggie,The Green Garden Pizza,Wednesday,April
549,237,1,2015-04-01,12.0,12.0,S,Veggie,The Green Garden Pizza,Wednesday,April
550,238,1,2015-04-01,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Wednesday,April
551,239,1,2015-04-01,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Wednesday,April
552,239,1,2015-04-01,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Wednesday,April
553,240,1,2015-04-01,14.75,14.75,M,Veggie,The Four Cheese Pizza,Wednesday,April
